sequence_id,frame,label,kpt_0,kpt_1,kpt_2,kpt_3,kpt_4,kpt_5,kpt_6,kpt_7,kpt_8,kpt_9,kpt_10,kpt_11,kpt_12,kpt_13,kpt_14,kpt_15,kpt_16,kpt_17,kpt_18,kpt_19,kpt_20,kpt_21,kpt_22,kpt_23,kpt_24,kpt_25,kpt_26,kpt_27,kpt_28,kpt_29,kpt_30,kpt_31,kpt_32,kpt_33
Walking_walking_2.mp4,11,0,0.5159659385681152,0.47025418281555176,0.5149569511413574,0.4581872522830963,0.5181584358215332,0.455937922000885,0.5060399770736694,0.4641767144203186,0.5355762243270874,0.46183133125305176,0.49334126710891724,0.5273191928863525,0.5526254773139954,0.5234850645065308,0.47308284044265747,0.6182666420936584,0.5682395100593567,0.6118243932723999,0.46355339884757996,0.6974095702171326,0.5599524974822998,0.6685531139373779,0.50339674949646,0.6867968440055847,0.5423998236656189,0.68718022108078,0.5071334838867188,0.810025155544281,0.544177234172821,0.8133181929588318,0.5084150433540344,0.9343954920768738,0.5368919372558594,0.9326291680335999
Walking_walking_2.mp4,12,0,0.5263574123382568,0.4740655720233917,0.5264028310775757,0.4584297835826874,0.525357723236084,0.45637425780296326,0.5096955299377441,0.4644449055194855,0.5383781790733337,0.4639706611633301,0.4988166391849518,0.5283016562461853,0.5549203753471375,0.5267800688743591,0.4794606566429138,0.6191970109939575,0.5664584040641785,0.614995002746582,0.47441360354423523,0.701481282711029,0.5679106712341309,0.6747846007347107,0.5064377784729004,0.6870205402374268,0.5443400144577026,0.688483476638794,0.5086615681648254,0.7995770573616028,0.544552743434906,0.8069286942481995,0.5129839181900024,0.910876452922821,0.5417694449424744,0.9214923977851868
Walking_walking_2.mp4,13,0,0.5287297964096069,0.46328938007354736,0.5299892425537109,0.449337363243103,0.5295092463493347,0.4481382369995117,0.5246469378471375,0.45493537187576294,0.5505216121673584,0.45492154359817505,0.512930691242218,0.5165786743164062,0.5685034990310669,0.5155459642410278,0.49710848927497864,0.6047881245613098,0.5753527283668518,0.5846084356307983,0.49461889266967773,0.6852551102638245,0.5621392726898193,0.5969679951667786,0.5180274248123169,0.6722567677497864,0.5563403964042664,0.6737679839134216,0.5236023664474487,0.7842594981193542,0.5573012232780457,0.7924367189407349,0.5291920900344849,0.900786817073822,0.5548405051231384,0.9010146856307983
Walking_walking_2.mp4,14,0,0.5137110948562622,0.4444105327129364,0.5148537158966064,0.4305892884731293,0.5158308744430542,0.42879870533943176,0.5089829564094543,0.43675103783607483,0.5380629897117615,0.4365442097187042,0.4965769052505493,0.4996486008167267,0.5551669001579285,0.49901190400123596,0.4805785119533539,0.5940002202987671,0.5632327198982239,0.5860837697982788,0.48273003101348877,0.6631833910942078,0.5482728481292725,0.6033790707588196,0.502458393573761,0.6596343517303467,0.5430850982666016,0.6593132615089417,0.5088175535202026,0.779120683670044,0.5442584753036499,0.7838553190231323,0.5124680399894714,0.9087084531784058,0.5419027805328369,0.9069117307662964
Walking_walking_2.mp4,15,0,0.5067851543426514,0.4419070780277252,0.5059275031089783,0.42873474955558777,0.5064034461975098,0.42568540573120117,0.4894847273826599,0.4363667666912079,0.5169593691825867,0.43428725004196167,0.4758228659629822,0.49891650676727295,0.5295056700706482,0.4982610046863556,0.46183982491493225,0.586891770362854,0.5411036610603333,0.5923992991447449,0.4648602306842804,0.660322904586792,0.5481885075569153,0.6706761121749878,0.48562461137771606,0.6569119095802307,0.521933376789093,0.6592627167701721,0.487712562084198,0.7811925411224365,0.521835446357727,0.7851885557174683,0.4917352795600891,0.9081790447235107,0.517997145652771,0.9128628969192505
Walking_walking_2.mp4,16,0,0.5088855624198914,0.4447507858276367,0.5079520344734192,0.43194690346717834,0.5087985992431641,0.42910081148147583,0.4918558895587921,0.43897247314453125,0.5194405913352966,0.43732938170433044,0.47791939973831177,0.4980992078781128,0.5302489995956421,0.5014251470565796,0.46303001046180725,0.5761858224868774,0.5420839786529541,0.5946964025497437,0.4698091745376587,0.6281219124794006,0.5480607748031616,0.6705378890037537,0.4873179495334625,0.6601479649543762,0.5224103331565857,0.6643137335777283,0.4900071322917938,0.7843843102455139,0.5212620496749878,0.7895000576972961,0.4918646812438965,0.9092549681663513,0.5160422325134277,0.9152516722679138
Walking_walking_2.mp4,17,0,0.5341238379478455,0.4542962610721588,0.5323131084442139,0.44008493423461914,0.5331677198410034,0.4374695420265198,0.5083186626434326,0.44482895731925964,0.5367656946182251,0.44512808322906494,0.4908796548843384,0.5070632100105286,0.5481584072113037,0.5105645656585693,0.4759517014026642,0.5927877426147461,0.5604901909828186,0.605618417263031,0.48775970935821533,0.6411949992179871,0.566451370716095,0.6754990220069885,0.5017403960227966,0.6739797592163086,0.539581835269928,0.677539587020874,0.5078181624412537,0.8018348813056946,0.5369722247123718,0.8068436980247498,0.5127241611480713,0.9249746799468994,0.5275476574897766,0.9353367686271667
Walking_walking_2.mp4,18,0,0.5333340167999268,0.4569830298423767,0.5324035286903381,0.44272029399871826,0.5327702760696411,0.438971608877182,0.5096499919891357,0.45145928859710693,0.5406014323234558,0.44686833024024963,0.491362601518631,0.5161949992179871,0.5522351861000061,0.5119205117225647,0.48475173115730286,0.5998847484588623,0.5641619563102722,0.6151331663131714,0.4983968138694763,0.6381661891937256,0.5722448825836182,0.698120653629303,0.5040720105171204,0.6791232228279114,0.5463748574256897,0.6774026155471802,0.5001900792121887,0.8098607063293457,0.5400033593177795,0.8016403913497925,0.5035226941108704,0.9303380250930786,0.5356417894363403,0.9252387285232544
Walking_walking_2.mp4,19,0,0.5390064716339111,0.46086254715919495,0.5383545160293579,0.4474714398384094,0.5401087999343872,0.44307225942611694,0.5211276412010193,0.4574770927429199,0.5551343560218811,0.4520821273326874,0.5016682744026184,0.5242329835891724,0.5664422512054443,0.5190455317497253,0.49417221546173096,0.6070767045021057,0.5764784216880798,0.6227431297302246,0.5086288452148438,0.6425548195838928,0.5821223258972168,0.7016794681549072,0.5130195021629333,0.6914191246032715,0.5570141673088074,0.6895506381988525,0.5133603811264038,0.8233408331871033,0.5477872490882874,0.8140087723731995,0.5200520753860474,0.9444389939308167,0.5419443249702454,0.9329100251197815
Walking_walking_2.mp4,20,0,0.5305761098861694,0.46441784501075745,0.5303446650505066,0.45149168372154236,0.5318884253501892,0.4477110803127289,0.5153453350067139,0.46080297231674194,0.5476926565170288,0.4566902816295624,0.49823635816574097,0.5227446556091309,0.5575466156005859,0.5207540392875671,0.48840969800949097,0.5988824963569641,0.5640776753425598,0.6202675104141235,0.5049546957015991,0.6390771269798279,0.5708690285682678,0.7019387483596802,0.5080115795135498,0.6786965131759644,0.5476037859916687,0.6781033873558044,0.5131948590278625,0.8010560870170593,0.538171112537384,0.7945149540901184,0.5188983678817749,0.9126901030540466,0.5294573903083801,0.9052010178565979
Walking_walking_2.mp4,21,0,0.4959317147731781,0.4707452356815338,0.4973852336406708,0.46045538783073425,0.5009730458259583,0.45663270354270935,0.498562753200531,0.4687381982803345,0.5282979011535645,0.4622000753879547,0.4809633493423462,0.5278552770614624,0.5389770269393921,0.5243901014328003,0.4664960205554962,0.6036462783813477,0.5450522899627686,0.6282509565353394,0.479826956987381,0.6381768584251404,0.5495387315750122,0.704268217086792,0.48899391293525696,0.6893373727798462,0.5291528105735779,0.6863264441490173,0.4863285422325134,0.8146499991416931,0.5229116678237915,0.8021798133850098,0.48826858401298523,0.9328094124794006,0.5214318037033081,0.9078805446624756
Walking_walking_2.mp4,22,0,0.4981723129749298,0.46677422523498535,0.4989776909351349,0.4552481770515442,0.5014851689338684,0.45175859332084656,0.4950745701789856,0.4646510183811188,0.5258400440216064,0.4595354497432709,0.4774644076824188,0.5287222266197205,0.536099910736084,0.527351438999176,0.46359893679618835,0.6088709235191345,0.5426756143569946,0.6343626976013184,0.476077675819397,0.6523802876472473,0.5440496206283569,0.7107187509536743,0.4831899404525757,0.6951991319656372,0.523321270942688,0.6946819424629211,0.48181670904159546,0.8166733384132385,0.5153785943984985,0.8117946982383728,0.485522985458374,0.932112455368042,0.5119895339012146,0.9190497398376465
Walking_walking_2.mp4,23,0,0.5087034106254578,0.4642273783683777,0.5083476305007935,0.4505404829978943,0.5092713236808777,0.4490421414375305,0.49042245745658875,0.4554711580276489,0.5182658433914185,0.4588406980037689,0.4721495509147644,0.5161890387535095,0.5284637808799744,0.5249723196029663,0.45363956689834595,0.5987169146537781,0.5348144769668579,0.6201823949813843,0.46175527572631836,0.6612224578857422,0.5402998924255371,0.6948594450950623,0.47398388385772705,0.6801120042800903,0.512543797492981,0.6834568977355957,0.47296589612960815,0.8009800910949707,0.5087798833847046,0.8062204718589783,0.47338932752609253,0.921676754951477,0.5023051500320435,0.9296875
Walking_walking_2.mp4,24,0,0.5213561058044434,0.46323415637016296,0.5222614407539368,0.4504914879798889,0.5237666964530945,0.44845184683799744,0.51472407579422,0.45781850814819336,0.5428576469421387,0.4578595757484436,0.49716341495513916,0.5166509747505188,0.5545169115066528,0.5218576192855835,0.47736412286758423,0.6010767817497253,0.560049831867218,0.6191204786300659,0.4835669994354248,0.6752312183380127,0.5650792717933655,0.6981121301651001,0.50101637840271,0.6850072145462036,0.5399914979934692,0.6874741911888123,0.5028120279312134,0.8065226078033447,0.5379284024238586,0.8098196983337402,0.5013545155525208,0.9327089786529541,0.5272454619407654,0.9309451580047607
Walking_walking_2.mp4,25,0,0.5347047448158264,0.46190178394317627,0.5336937308311462,0.4506535232067108,0.5366919040679932,0.4492184519767761,0.518420934677124,0.4555431008338928,0.5465255975723267,0.4580345153808594,0.49958300590515137,0.5124646425247192,0.553702712059021,0.5187731981277466,0.47838976979255676,0.6005744934082031,0.561182975769043,0.612169086933136,0.483143150806427,0.6735830903053284,0.5666626691818237,0.6781072616577148,0.49992939829826355,0.6760490536689758,0.5361329317092896,0.6793445348739624,0.5037986040115356,0.7992011904716492,0.5352454781532288,0.8054397702217102,0.5075209140777588,0.9172778725624084,0.5250927209854126,0.9234742522239685
Walking_walking_2.mp4,26,0,0.5101854801177979,0.46322259306907654,0.5090757012367249,0.4498981535434723,0.5100512504577637,0.44774869084358215,0.4917091131210327,0.4552972614765167,0.5182168483734131,0.45544788241386414,0.4749232530593872,0.5178416967391968,0.5292313694953918,0.5192468762397766,0.457648366689682,0.6118112206459045,0.541235625743866,0.6162188649177551,0.45772260427474976,0.6912424564361572,0.5450155735015869,0.6924824714660645,0.47888854146003723,0.684236466884613,0.5153141021728516,0.6863939166069031,0.47856858372688293,0.8079351186752319,0.5137327909469604,0.8126659393310547,0.4801817238330841,0.9288070797920227,0.506409764289856,0.9345400929450989
Walking_walking_2.mp4,27,0,0.4973849952220917,0.46819186210632324,0.49707746505737305,0.4537769854068756,0.4982623755931854,0.45238617062568665,0.4821892976760864,0.45763012766838074,0.509940505027771,0.4598865807056427,0.46644777059555054,0.520575761795044,0.5248850584030151,0.5232152938842773,0.4470359981060028,0.6154316067695618,0.5346312522888184,0.6210081577301025,0.4390473961830139,0.6986837983131409,0.5365616083145142,0.6892250180244446,0.47078830003738403,0.6937503218650818,0.5100702047348022,0.6942017674446106,0.4685404896736145,0.8225296139717102,0.5093715190887451,0.8271189332008362,0.47317788004875183,0.9477027058601379,0.505294144153595,0.9542624950408936
Walking_walking_2.mp4,28,0,0.5114707946777344,0.4689633548259735,0.5110719203948975,0.45642703771591187,0.5132235884666443,0.4543582499027252,0.5013689398765564,0.46424153447151184,0.5300087928771973,0.4635135233402252,0.48677441477775574,0.5286022424697876,0.5440595149993896,0.5299474596977234,0.4637875556945801,0.6161632537841797,0.5569567084312439,0.6215270757675171,0.45696812868118286,0.696272075176239,0.5537923574447632,0.6888879537582397,0.49318400025367737,0.6916871666908264,0.5299423336982727,0.693798303604126,0.4946381449699402,0.8223416805267334,0.5224835872650146,0.8283864259719849,0.500825822353363,0.9497724771499634,0.5151997804641724,0.9517738223075867
Walking_walking_2.mp4,29,0,0.5257145762443542,0.4815567433834076,0.5264752507209778,0.46620357036590576,0.5256614089012146,0.463967889547348,0.5152133703231812,0.4715685546398163,0.5434751510620117,0.47153428196907043,0.5039066076278687,0.5345773100852966,0.5623564720153809,0.5356478095054626,0.4807446599006653,0.6199532747268677,0.5725327134132385,0.6209986805915833,0.4724741280078888,0.7016634345054626,0.5685535073280334,0.6715260744094849,0.5106262564659119,0.6937471628189087,0.5496969223022461,0.6952141523361206,0.510450005531311,0.8103439807891846,0.5459311008453369,0.819379448890686,0.5141139030456543,0.9316115379333496,0.5422947406768799,0.9401758313179016
Walking_walking_3.mp4,0,0,0.47348856925964355,0.3751116394996643,0.4740106761455536,0.35777196288108826,0.47230273485183716,0.35615071654319763,0.4564964473247528,0.36641159653663635,0.4871053993701935,0.3673100769519806,0.4414765536785126,0.4416332542896271,0.5101544857025146,0.4388016164302826,0.42354345321655273,0.5477656722068787,0.5302605628967285,0.5286235213279724,0.4416041374206543,0.5460162162780762,0.5123435258865356,0.49146997928619385,0.4506569802761078,0.6258130073547363,0.49784231185913086,0.626154899597168,0.45895692706108093,0.7555736303329468,0.498624324798584,0.7617360353469849,0.4553551971912384,0.8957629799842834,0.4885212779045105,0.9071414470672607
Walking_walking_3.mp4,1,0,0.5549204349517822,0.4067869782447815,0.5532273054122925,0.38889575004577637,0.5523278713226318,0.38937267661094666,0.5204358100891113,0.3848239481449127,0.5462294816970825,0.39041808247566223,0.49323371052742004,0.4450339376926422,0.5589398741722107,0.45566898584365845,0.4717436134815216,0.5321704149246216,0.5752459764480591,0.5488368272781372,0.4956103563308716,0.5355671048164368,0.5547791719436646,0.5515672564506531,0.49938204884529114,0.6286935210227966,0.5453398823738098,0.6349155902862549,0.5054420232772827,0.7503767013549805,0.5540440678596497,0.7615276575088501,0.4984979033470154,0.875,0.5465911030769348,0.896306574344635
Walking_walking_3.mp4,2,0,0.5305942893028259,0.4017678201198578,0.5319130420684814,0.38663777709007263,0.5309218168258667,0.3827803432941437,0.524179995059967,0.3960206210613251,0.5528854131698608,0.38972601294517517,0.5091679692268372,0.47184574604034424,0.5772841572761536,0.4571334719657898,0.49240514636039734,0.5591995120048523,0.5958831906318665,0.5541357398033142,0.510131299495697,0.5714806318283081,0.5987799763679504,0.6248451471328735,0.5261330604553223,0.6510218977928162,0.57074373960495,0.6474812030792236,0.5359521508216858,0.7792509198188782,0.5704248547554016,0.7713514566421509,0.551440954208374,0.8994748592376709,0.5697103142738342,0.9002993106842041
Walking_walking_3.mp4,3,0,0.5312331318855286,0.36925166845321655,0.5289641618728638,0.3540777266025543,0.5308690071105957,0.35042712092399597,0.5077803134918213,0.3615414798259735,0.5409110188484192,0.35867708921432495,0.48683130741119385,0.44203734397888184,0.5591045618057251,0.43720778822898865,0.46471285820007324,0.5377833247184753,0.5819095373153687,0.5516638159751892,0.4869018793106079,0.5526552796363831,0.5907711386680603,0.6406725645065308,0.5027045011520386,0.6403836607933044,0.5475257039070129,0.6424400210380554,0.5090701580047607,0.7863892316818237,0.5368316769599915,0.7867290377616882,0.5200929045677185,0.9215174317359924,0.5245286822319031,0.9330083131790161
Walking_walking_3.mp4,4,0,0.4606820046901703,0.367637038230896,0.46096447110176086,0.3503977358341217,0.46147456765174866,0.34931743144989014,0.4521541893482208,0.35897740721702576,0.4854709804058075,0.35793396830558777,0.44103020429611206,0.4423064589500427,0.5134394764900208,0.435929536819458,0.421500027179718,0.5498160123825073,0.5268046855926514,0.5485381484031677,0.4461476504802704,0.5352319478988647,0.5018467903137207,0.5503191947937012,0.4552181363105774,0.6419222354888916,0.5054912567138672,0.642794132232666,0.45982497930526733,0.7759824991226196,0.5105528831481934,0.782585084438324,0.4651927351951599,0.9115219712257385,0.5088551044464111,0.9293419718742371
Walking_walking_3.mp4,5,0,0.4591303765773773,0.38273003697395325,0.4582047760486603,0.36762091517448425,0.4593086540699005,0.3635127544403076,0.4400787651538849,0.37619131803512573,0.4734854996204376,0.37290042638778687,0.4186203181743622,0.451368123292923,0.49162963032722473,0.4491878151893616,0.3959609270095825,0.5398162603378296,0.5145570039749146,0.5606203079223633,0.4194508492946625,0.552218496799469,0.5303500294685364,0.651375412940979,0.43233415484428406,0.6446472406387329,0.479802668094635,0.6465814709663391,0.4312783479690552,0.7913480997085571,0.4728185832500458,0.7898838520050049,0.4347178339958191,0.9314948916435242,0.4645746350288391,0.9383829832077026
Walking_walking_3.mp4,6,0,0.45936766266822815,0.3923984169960022,0.4605419337749481,0.377090185880661,0.46220189332962036,0.3759099841117859,0.4531094431877136,0.3860417604446411,0.48528146743774414,0.3866126835346222,0.4370526075363159,0.4618789553642273,0.5064922571182251,0.4620565176010132,0.41387224197387695,0.556077241897583,0.5189322233200073,0.562637448310852,0.43498799204826355,0.5777705311775208,0.500203013420105,0.6008625626564026,0.446961909532547,0.6528943181037903,0.4945768117904663,0.6534020900726318,0.4513651728630066,0.7886133790016174,0.4919324219226837,0.7914220690727234,0.4548169672489166,0.9294875860214233,0.4862440228462219,0.9360848069190979
Walking_walking_3.mp4,7,0,0.46828463673591614,0.382850706577301,0.4677257239818573,0.3697396218776703,0.47022947669029236,0.3665117919445038,0.45820438861846924,0.37686687707901,0.4894997775554657,0.37228986620903015,0.44077789783477783,0.445327490568161,0.5073467493057251,0.43921026587486267,0.4197954535484314,0.5359050631523132,0.5272819399833679,0.5475340485572815,0.43556979298591614,0.553528904914856,0.537756085395813,0.6251592040061951,0.4564814865589142,0.6288598775863647,0.4998518228530884,0.6295515298843384,0.4582841098308563,0.7599250674247742,0.49889886379241943,0.7572287917137146,0.46579644083976746,0.8867495656013489,0.4964933693408966,0.888332188129425
Walking_walking_3.mp4,8,0,0.48560285568237305,0.3772399127483368,0.48585301637649536,0.3626038432121277,0.4868062138557434,0.3613453209400177,0.4735364317893982,0.36849647760391235,0.5016319155693054,0.37039393186569214,0.45716771483421326,0.4389818608760834,0.5188519954681396,0.44130411744117737,0.4379134774208069,0.5267060399055481,0.5302535891532898,0.5385834574699402,0.45933714509010315,0.5624550580978394,0.5291815996170044,0.6052138805389404,0.4649476110935211,0.6160832047462463,0.5070161819458008,0.6175293922424316,0.4677813649177551,0.7468263506889343,0.5066480040550232,0.749731183052063,0.4709372818470001,0.87542724609375,0.5021499991416931,0.8870437741279602
Walking_walking_3.mp4,9,0,0.47715848684310913,0.3768339157104492,0.4762805700302124,0.36213186383247375,0.4747057855129242,0.35798516869544983,0.45399028062820435,0.37252941727638245,0.48078012466430664,0.36820873618125916,0.43637245893478394,0.44608527421951294,0.5022773146629333,0.4353944957256317,0.4250548481941223,0.5376961827278137,0.5192869305610657,0.5328285694122314,0.44252949953079224,0.560198187828064,0.5245568752288818,0.6085578203201294,0.45579442381858826,0.6171737909317017,0.5001651644706726,0.6151048541069031,0.45942753553390503,0.7437126636505127,0.500901460647583,0.73724365234375,0.4713158905506134,0.8604041337966919,0.49706462025642395,0.8658415079116821
Walking_walking_3.mp4,10,0,0.48290395736694336,0.38886740803718567,0.4806404411792755,0.37469956278800964,0.48071515560150146,0.37197476625442505,0.4535022974014282,0.38079404830932617,0.4804084897041321,0.3826509118080139,0.4318205714225769,0.4521309733390808,0.49836644530296326,0.4556581974029541,0.4136309027671814,0.5409960746765137,0.5161693096160889,0.5544273853302002,0.4354473948478699,0.5845078229904175,0.5215625166893005,0.6437315940856934,0.4430304765701294,0.6325452923774719,0.4878046214580536,0.6360518932342529,0.4457671642303467,0.7551436424255371,0.48811227083206177,0.758875846862793,0.444333016872406,0.874525249004364,0.4725373089313507,0.8897034525871277
Walking_walking_3.mp4,11,0,0.4623105227947235,0.3934094309806824,0.4607054591178894,0.38018491864204407,0.46049973368644714,0.37699270248413086,0.441270649433136,0.388820618391037,0.4671535789966583,0.3862244784832001,0.4266035258769989,0.4611068665981293,0.4882989227771759,0.4528104364871979,0.4108721911907196,0.5493370890617371,0.5080000162124634,0.5424920916557312,0.4314887225627899,0.5837393403053284,0.5062403082847595,0.6129902601242065,0.44214126467704773,0.6326253414154053,0.4845592677593231,0.6332607865333557,0.44502919912338257,0.7632739543914795,0.49134281277656555,0.764667272567749,0.4463941752910614,0.8925362229347229,0.48566463589668274,0.9064094424247742
